decision_id,market,profile_key,title,address,observed_sources,observed_categories,observed_source_decisions,profile_status_basis,allowed_manual_decisions,manual_decision,decision_evidence,evidence_url,reviewed_by,reviewed_on,category_group_id,category_rule_pattern,category_rule_reasons,unknown_categories,dental_title_signals,nondental_title_signals,category_nonprovider_signals,suggested_manual_decision,review_tier,suggestion_basis,automatic_final_decision_applied,source_phone,source_domain,source_website_url,source_votes_count,source_latitude,source_longitude,direct_profile_evidence_url,existing_evidence_route,normalized_source_domain,review_block_id,review_block_basis,row_review_note
profile:LA_CA_L:google:cid:5597868241142072050,LA_CA_L,google:cid:5597868241142072050,Urgent Plus Advanced Medical Center,"2904 Theresa Dr #3, Newbury Park, CA 91320",business_listings,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:525c831a331b438e,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,,medical,,exclude_non_dentist_category,focused_title_evidence,non-dental title signal with no configured final category rule,False,+1805-410-4566,theurgentplus.com,https://theurgentplus.com/,,34.1788256,-118.9382627,https://www.google.com/maps?cid=5597868241142072050,website_then_google_profile,theurgentplus.com,eligibility_review_block:e70eedea332067d0,singleton_profile,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review."
profile:LA_CA_L:google:cid:3342886849513431181,LA_CA_L,google:cid:3342886849513431181,Vistasol Medical Group,"1000 W Whittier Blvd, Montebello, CA 90640",business_listings,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:525c831a331b438e,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,,medical,,exclude_non_dentist_category,focused_title_evidence,non-dental title signal with no configured final category rule,False,+1323-346-0555,vistasolmedicalgroup.com,https://vistasolmedicalgroup.com/,50.0,34.011064999999995,-118.1108644,https://www.google.com/maps?cid=3342886849513431181,website_then_google_profile,vistasolmedicalgroup.com,eligibility_review_block:b4f8025fc6a35ed4,singleton_profile,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review."
profile:Modesto_CA_M:google:cid:13537947721777705517,Modesto_CA_M,google:cid:13537947721777705517,Golden Valley Health Centers—Medical Clinic,"1717 Las Vegas St Ste 101, Modesto, CA 95358",maps_core,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:525c831a331b438e,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,,medical,,exclude_non_dentist_category,focused_title_evidence,non-dental title signal with no configured final category rule,False,+1209-722-4842,www.gvhc.org,https://www.gvhc.org/locations/modesto/modesto-hanshaw-school/,253.0,37.6045951,-121.0049864,https://www.google.com/maps?cid=13537947721777705517,website_then_google_profile,www.gvhc.org,eligibility_review_block:9b1137600a4bfa8c,singleton_profile,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review."
profile:NYC_NY_L:google:cid:5387079785170282649,NYC_NY_L,google:cid:5387079785170282649,Ahava Medical,"16 Sumner Pl, Brooklyn, NY 11206",business_listings,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:525c831a331b438e,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,,medical,,exclude_non_dentist_category,focused_title_evidence,non-dental title signal with no configured final category rule,False,+1718-336-9500,ahavamedical.com,https://ahavamedical.com/location/williamsburg-ny/?utm_source=google&utm_medium=organic&utm_campaign=gbp-listing,801.0,40.7006403,-73.9406084,https://www.google.com/maps?cid=5387079785170282649,website_then_google_profile,ahavamedical.com,eligibility_review_block:18fabf2d5156e18c,singleton_profile,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review."
profile:NYC_NY_L:google:cid:15683005696867321391,NYC_NY_L,google:cid:15683005696867321391,Boston Road Medical Center,"1262 Boston Rd, Bronx, NY 10456",business_listings,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:525c831a331b438e,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,,medical,,exclude_non_dentist_category,focused_title_evidence,non-dental title signal with no configured final category rule,False,+1718-617-2500,www.bostonroadmedicalcenter.com,http://www.bostonroadmedicalcenter.com/,165.0,40.8305378,-73.9008187,https://www.google.com/maps?cid=15683005696867321391,website_then_google_profile,www.bostonroadmedicalcenter.com,eligibility_review_block:bd44795369dc7147,singleton_profile,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review."
profile:NYC_NY_L:google:cid:18215599179706511684,NYC_NY_L,google:cid:18215599179706511684,ColumbiaDoctors - Pediatrics,"3959 Broadway, New York, NY 10032",business_listings,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:525c831a331b438e,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,,pediatrics,,exclude_non_dentist_category,focused_title_evidence,non-dental title signal with no configured final category rule,False,+1855-550-5437,www.columbiadoctors.org,https://www.columbiadoctors.org/childrens-health/?utm_source=Ggl&utm_medium=GMB-link&utm_campaign=CD,1.0,40.839868,-73.941249,https://www.google.com/maps?cid=18215599179706511684,website_then_google_profile,www.columbiadoctors.org,eligibility_review_block:17473c2267dd19d7,singleton_profile,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review."
profile:NYC_NY_L:google:cid:13229558951120245285,NYC_NY_L,google:cid:13229558951120245285,Efficient Medical Care PC,"168-40 Highland Ave, Jamaica, NY 11432",business_listings,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:525c831a331b438e,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,,medical,,exclude_non_dentist_category,focused_title_evidence,non-dental title signal with no configured final category rule,False,+1718-291-2710,www.efficientmedicalcarepc.com,https://www.efficientmedicalcarepc.com/,93.0,40.7121547,-73.7940129,https://www.google.com/maps?cid=13229558951120245285,website_then_google_profile,www.efficientmedicalcarepc.com,eligibility_review_block:e313751564d6f7f3,singleton_profile,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review."
profile:NYC_NY_L:google:cid:393558853936802593,NYC_NY_L,google:cid:393558853936802593,James Weldon Johnson School-Based Health Center,"176 E 115th St, New York, NY 10029",business_listings,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:525c831a331b438e,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,,school_or_training,,exclude_non_dentist_category,focused_title_evidence,non-dental title signal with no configured final category rule,False,+1646-838-6356,www.institute.org,https://www.institute.org/health-care/services/school-based/,15.0,40.7974388,-73.9413223,https://www.google.com/maps?cid=393558853936802593,website_then_google_profile,www.institute.org,eligibility_review_block:9cac0dd885fab5d1,singleton_profile,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review."
profile:NYC_NY_L:google:cid:17913151909604478536,NYC_NY_L,google:cid:17913151909604478536,Jerome Pediatric PC,"2386 Jerome Ave, Bronx, NY 10468",business_listings,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:525c831a331b438e,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,,pediatrics,,exclude_non_dentist_category,focused_title_evidence,non-dental title signal with no configured final category rule,False,+1718-220-1771,,,37.0,40.8609222,-73.9021353,https://www.google.com/maps?cid=17913151909604478536,google_profile_only,,eligibility_review_block:a9109d429b612dc8,singleton_profile,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review."
profile:NYC_NY_L:google:cid:11179961645618148917,NYC_NY_L,google:cid:11179961645618148917,Maple Medical,"126 Maple St, Brooklyn, NY 11225",business_listings,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:525c831a331b438e,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,,medical,,exclude_non_dentist_category,focused_title_evidence,non-dental title signal with no configured final category rule,False,+1718-693-6100,,,4.0,40.6603447,-73.9566804,https://www.google.com/maps?cid=11179961645618148917,google_profile_only,,eligibility_review_block:df55a35067099a3a,singleton_profile,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review."
profile:NYC_NY_L:google:cid:1764093003102263842,NYC_NY_L,google:cid:1764093003102263842,Sunrise Pediatrics,"8618 101st Ave, Ozone Park, NY 11416",business_listings,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:525c831a331b438e,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,,pediatrics,,exclude_non_dentist_category,focused_title_evidence,non-dental title signal with no configured final category rule,False,+1718-845-1400,,,6.0,40.682025,-73.85286529999999,https://www.google.com/maps?cid=1764093003102263842,google_profile_only,,eligibility_review_block:773484086f3124c3,singleton_profile,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review."
profile:SanFrancisco_CA_L:google:cid:17476784778993193224,SanFrancisco_CA_L,google:cid:17476784778993193224,North East Medical Services (NEMS) - 1520 Stockton Clinic,"1520 Stockton St, San Francisco, CA 94133",business_listings,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:525c831a331b438e,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,,medical,,exclude_non_dentist_category,focused_title_evidence,non-dental title signal with no configured final category rule,False,+1888-500-1886,www.nems.org,http://www.nems.org/,192.0,37.7999473,-122.4087483,https://www.google.com/maps?cid=17476784778993193224,website_then_google_profile,www.nems.org,eligibility_review_block:f674610b549ccd02,singleton_profile,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review."
profile:SanFrancisco_CA_L:google:cid:12361441957666704287,SanFrancisco_CA_L,google:cid:12361441957666704287,North East Medical Services (NEMS) - San Bruno Avenue,"2574 San Bruno Ave, San Francisco, CA 94134",business_listings,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:525c831a331b438e,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,,medical,,exclude_non_dentist_category,focused_title_evidence,non-dental title signal with no configured final category rule,False,+1415-391-9686,nems.org,https://nems.org/,124.0,37.7289917,-122.4044726,https://www.google.com/maps?cid=12361441957666704287,website_then_google_profile,nems.org,eligibility_review_block:d97acd9263aee1e7,singleton_profile,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review."
